SCLN,SCICLONE PHARMACEUTICALS INC.,Equity,0,8.76,"15,528.00","136,025.28","136,025.28",Health Care,2779579,US80862K1043,NASDAQ
SCMP,SUCAMPO PHARMACEUTICALS INC CLASS,Equity,0,14.28,"2,912.00","41,583.36","41,583.36",Health Care,B1CH102,US8649091068,NASDAQ
SCOR,COMSCORE INC,Equity,0.01,46.43,"9,593.00","445,402.99","445,402.99",Information Technology,B1YWRF2,US20564W1053,NASDAQ
SCS,STEELCASE INC.,Equity,0.01,17.95,"23,092.00","414,501.40","414,501.40",Industrials,2150420,US8581552036,New York Stock Exchange Inc.
SCSC,SCANSOURCE INC.,Equity,0,40.16,"7,479.00","300,356.64","300,356.64",Information Technology,2767756,US8060371072,NASDAQ
SCSS,SELECT COMFORT CORP.,Equity,0.01,27.03,"15,487.00","418,613.61","418,613.61",Consumer Discretionary,2320892,US81616X1037,NASDAQ
SCTY,SOLARCITY CORP,Equity,0.01,53.48,"11,588.00","619,726.24","619,726.24",Industrials,B8BZJC4,US83416T1007,NASDAQ
SCVL,SHOE CARNIVAL INC.,Equity,0,25.69,"3,950.00","101,475.50","101,475.50",Consumer Discretionary,2805474,US8248891090,NASDAQ
SD,SANDRIDGE ENERGY INC.,Equity,0,1.82,"134,502.00","244,793.64","244,793.64",Energy,B28M896,US80007P3073,New York Stock Exchange Inc.
SDRL,SEADRILL LTD,Equity,0.02,11.94,"96,836.00","1,156,221.84","1,156,221.84",Energy,B0HWHV8,BMG7945E1057,New York Stock Exchange Inc.
SE,SPECTRA ENERGY CORP,Equity,0.11,36.3,"182,907.00","6,639,524.10","6,639,524.10",Energy,B1L60G9,US8475601097,New York Stock Exchange Inc.
SEAC,SEACHANGE INTERNATIONAL INC.,Equity,0,6.38,"7,908.00","50,453.04","50,453.04",Information Technology,2803649,US8116991071,NASDAQ
SEAS,SEAWORLD ENTERTAINMENT INC,Equity,0.01,17.9,"18,558.00","332,188.20","332,188.20",Consumer Discretionary,B84KWJ4,US81282V1008,New York Stock Exchange Inc.
SEB,SEABOARD CORP,Equity,0,"4,197.95",73,"306,450.35","306,450.35",Consumer Staples,2786687,US8115431079,Nyse Mkt Llc
SEE,SEALED AIR CORP,Equity,0.04,42.43,"59,120.00","2,508,461.60","2,508,461.60",Materials,2232793,US81211K1007,New York Stock Exchange Inc.
SEIC,SEI INVESTMENTS,Equity,0.02,40.04,"36,426.00","1,458,497.04","1,458,497.04",Financials,2793610,US7841171033,NASDAQ
SEM,SELECT MEDICAL HOLDINGS CORPORATIO,Equity,0,14.4,"21,413.00","308,347.20","308,347.20",Health Care,B4MF0Q6,US81619Q1058,New York Stock Exchange Inc.
SEMG,SEMGROUP CORP. CL A,Equity,0.01,68.39,"11,411.00","780,398.29","780,398.29",Energy,B547XN5,US81663A1051,New York Stock Exchange Inc.
SENEA,SENECA FOODS CORP. CL A,Equity,0,27.03,"2,403.00","64,953.09","64,953.09",Consumer Staples,2781626,US8170705011,NASDAQ
SERV,SERVICEMASTER GLOBAL HOLDINGS INC,Equity,0,26.77,"11,290.00","302,233.30","302,233.30",Consumer Discretionary,BNG8BF0,US81761R1095,New York Stock Exchange Inc.
SF,STIFEL FINANCIAL CORP.,Equity,0.01,51.02,"18,282.00","932,747.64","932,747.64",Financials,2849234,US8606301021,New York Stock Exchange Inc.
SFBS,SERVISFIRST BANCSHARES INC,Equity,0,32.95,483,"15,914.85","15,914.85",Financials,BMH0MP5,US81768T1088,NASDAQ
SFE,SAFEGUARD SCIENTIFICS INC.,Equity,0,19.82,"5,846.00","115,867.72","115,867.72",Financials,2766902,US7864492076,New York Stock Exchange Inc.
SFG,STANCORP FINANCIAL GROUP INC.,Equity,0.01,69.86,"12,159.00","849,427.74","849,427.74",Financials,2409575,US8528911006,New York Stock Exchange Inc.
SFL,SHIP FINANCE INTERNATIONAL LTD.,Equity,0,14.12,"18,051.00","254,880.12","254,880.12",Energy,B019MJ8,BMG810751062,New York Stock Exchange Inc.
SFLY,SHUTTERFLY INC.,Equity,0.01,41.7,"10,354.00","431,710.03","431,710.03",Consumer Discretionary,B188HK1,US82568P3047,NASDAQ
SFM,SPROUTS FARMERS MARKET INC,Equity,0.01,33.98,"26,703.00","907,367.94","907,367.94",Consumer Staples,BCGCR79,US85208M1027,NASDAQ
SFNC,SIMMONS FIRST NATIONAL CORP. CL A,Equity,0,40.65,"4,722.00","191,949.30","191,949.30",Financials,2810133,US8287302009,NASDAQ
SFS,SMART AND FINAL STORES INC,Equity,0,15.73,"3,661.00","57,587.53","57,587.53",Consumer Staples,BQSV7B6,US83190B1017,New York Stock Exchange Inc.
SFXE,SFX ENTERTAINMENT INC,Equity,0,4.53,"13,205.00","59,818.65","59,818.65",Consumer Discretionary,BDSTWS1,US7841783035,NASDAQ
SFY,SWIFT ENERGY CO.,Equity,0,4.05,"11,855.00","48,012.75","48,012.75",Energy,2867430,US8707381013,New York Stock Exchange Inc.
SGA,SAGA COMMUNICATIONS INC CLASS A,Equity,0,43.48,"1,264.00","54,958.72","54,958.72",Consumer Discretionary,2767013,US7865983008,Nyse Mkt Llc
SGBK,STONEGATE BANK ORD,Equity,0,29.62,"2,741.00","81,188.42","81,188.42",Financials,B083S51,US8618111079,NASDAQ
SGEN,SEATTLE GENETICS INC.,Equity,0.01,32.13,"27,447.00","881,872.11","881,872.11",Health Care,2738127,US8125781026,NASDAQ
SGI,SILICON GRAPHICS INTERNATIONAL COR,Equity,0,11.38,"8,949.00","101,839.62","101,839.62",Information Technology,B081PV0,US82706L1089,NASDAQ
SGM,STONEGATE MORTGAGE CORP,Equity,0,11.96,"3,925.00","46,943.00","46,943.00",Financials,BFD3NB2,US86181Q3002,New York Stock Exchange Inc.
SGMO,SANGAMO BIOSCIENCES INC.,Equity,0.01,15.21,"20,578.00","312,991.38","312,991.38",Health Care,2573083,US8006771062,NASDAQ
SGMS,SCIENTIFIC GAMES CORP.,Equity,0,12.73,"13,022.00","165,770.06","165,770.06",Consumer Discretionary,2919290,US80874P1093,NASDAQ
SGNT,SAGENT PHARMACEUTICALS INC,Equity,0,25.11,"6,966.00","174,916.26","174,916.26",Health Care,B687XN8,US7866921031,NASDAQ
SGY,STONE ENERGY CORP.,Equity,0,16.88,"15,390.00","259,783.20","259,783.20",Energy,2850281,US8616421066,New York Stock Exchange Inc.
SGYP,SYNERGY PHARMACEUTICALS INC,Equity,0,3.05,"22,066.00","67,301.30","67,301.30",Health Care,B60WSC5,US8716393082,NASDAQ
SHEN,SHENANDOAH TELECOMMUNICATIONS CO.,Equity,0,31.25,"6,356.00","198,625.00","198,625.00",Communication Services,2676692,US82312B1061,NASDAQ
SHLD,SEARS HOLDINGS CORP,Equity,0,32.98,"7,302.00","240,819.96","240,819.96",Consumer Discretionary,2634805,US8123501061,NASDAQ
SHLM,A. SCHULMAN INC.,Equity,0.01,40.53,"8,089.00","327,847.17","327,847.17",Materials,2779342,US8081941044,NASDAQ
SHLO,SHILOH INDUSTRIES INC,Equity,0,15.73,"1,330.00","20,920.90","20,920.90",Consumer Discretionary,2804556,US8245431023,NASDAQ
SHO,SUNSTONE HOTEL INVESTORS INC.,Equity,0.01,16.51,"56,380.00","930,833.80","930,833.80",Financials,B034LG1,US8678921011,New York Stock Exchange Inc.
SHOO,STEVEN MADDEN LTD.,Equity,0.01,31.83,"16,209.00","515,932.47","515,932.47",Consumer Discretionary,2553911,US5562691080,NASDAQ
SHOR,SHORETEL INC.,Equity,0,7.35,"13,046.00","95,888.10","95,888.10",Information Technology,B2496F3,US8252111054,NASDAQ
SHOS,SEARS HOMETOWN AND OUTLET STORES I,Equity,0,13.15,"2,142.00","28,167.30","28,167.30",Consumer Discretionary,B8J8DX4,US8123621018,NASDAQ
SHW,SHERWIN WILLIAMS,Equity,0.1,263.04,"23,601.00","6,208,007.04","6,208,007.04",Materials,2804211,US8243481061,New York Stock Exchange Inc.
SIAL,SIGMA ALDRICH CORP,Equity,0.07,137.27,"32,583.00","4,472,668.41","4,472,668.41",Materials,2807566,US8265521018,NASDAQ
SIEN,SIENTRA INC,Equity,0,16.79,"1,565.00","26,276.35","26,276.35",Health Care,BRTNNX2,US82621J1051,NASDAQ
SIF,SIFCO INDUSTRIES INC,Equity,0,29.15,707,"20,609.05","20,609.05",Industrials,2807500,US8265461033,Nyse Mkt Llc
SIG,SIGNET JEWELERS LTD,Equity,0.05,131.57,"22,143.00","2,913,354.51","2,913,354.51",Consumer Discretionary,B3CTNK6,BMG812761002,New York Stock Exchange Inc.
SIGI,SELECTIVE INSURANCE GROUP INC.,Equity,0.01,27.17,"15,064.00","409,288.88","409,288.88",Financials,2766173,US8163001071,NASDAQ
SIMG,SILICON IMAGE INC.,Equity,0,5.52,"22,768.00","125,679.36","125,679.36",Information Technology,2497581,US82705T1025,NASDAQ
SIR,SELECT INCOME REIT,Equity,0,24.41,"10,005.00","244,222.05","244,222.05",Financials,B7GBNW8,US81618T1007,New York Stock Exchange Inc.
SIRI,SIRIUS XM HOLDINGS INC,Equity,0.04,3.5,"709,392.00","2,482,872.00","2,482,872.00",Consumer Discretionary,BGLDK10,US82968B1035,NASDAQ
SIRO,SIRONA DENTAL SYSTEMS INC.,Equity,0.02,87.37,"15,754.00","1,376,426.98","1,376,426.98",Health Care,B17MSX4,US82966C1036,NASDAQ
SIVB,SVB FINANCIAL GROUP,Equity,0.03,116.07,"13,951.00","1,619,292.57","1,619,292.57",Financials,2808053,US78486Q1013,NASDAQ
SIX,SIX FLAGS ENTERTAINMENT CORP.,Equity,0.01,43.15,"19,895.00","858,469.25","858,469.25",Consumer Discretionary,B43VKB8,US83001A1025,New York Stock Exchange Inc.
SJI,SOUTH JERSEY INDUSTRIES INC.,Equity,0.01,58.93,"8,789.00","517,935.77","517,935.77",Utilities,2825933,US8385181081,New York Stock Exchange Inc.
SJM,JM SMUCKER,Equity,0.05,100.98,"28,432.00","2,871,063.36","2,871,063.36",Consumer Staples,2951452,US8326964058,New York Stock Exchange Inc.
SJW,SJW CORP.,Equity,0,32.12,"3,970.00","127,516.40","127,516.40",Utilities,2811932,US7843051043,New York Stock Exchange Inc.
SKH,SKILLED HEALTHCARE GROUP INC. CL A,Equity,0,8.57,"5,182.00","44,409.74","44,409.74",Health Care,B1XFYY0,US83066R1077,New York Stock Exchange Inc.
SKT,TANGER FACTORY OUTLET CENTERS INC.,Equity,0.02,36.96,"25,466.00","941,223.36","941,223.36",Financials,2874582,US8754651060,New York Stock Exchange Inc.
SKUL,SKULLCANDY INC.,Equity,0,9.19,"4,380.00","40,252.20","40,252.20",Consumer Discretionary,B5LHWS6,US83083J1043,NASDAQ
SKX,SKECHERS USA INC. CL A,Equity,0.01,55.25,"10,416.00","575,484.00","575,484.00",Consumer Discretionary,2428042,US8305661055,New York Stock Exchange Inc.
SKYW,SKYWEST INC.,Equity,0,13.28,"13,993.00","185,827.04","185,827.04",Industrials,2814210,US8308791024,NASDAQ
SLAB,SILICON LABORATORIES INC.,Equity,0.01,47.62,"11,647.00","554,630.14","554,630.14",Information Technology,2568131,US8269191024,NASDAQ
SLB,SCHLUMBERGER NV,Equity,0.49,85.41,"355,619.00","30,373,418.79","30,373,418.79",Energy,2779201,AN8068571086,New York Stock Exchange Inc.
SLCA,US SILICA HOLDINGS INC,Equity,0.01,25.69,"14,673.00","376,949.37","376,949.37",Energy,B7GGNT0,US90346E1038,New York Stock Exchange Inc.
SLG,SL GREEN REALTY REIT CORP,Equity,0.05,119.02,"26,200.00","3,118,324.00","3,118,324.00",Financials,2096847,US78440X1019,New York Stock Exchange Inc.
SLGN,SILGAN HOLDINGS INC.,Equity,0.01,53.6,"12,065.00","646,684.00","646,684.00",Materials,2809324,US8270481091,NASDAQ
SLH,SOLERA HOLDINGS INC.,Equity,0.02,51.18,"18,591.00","951,487.38","951,487.38",Information Technology,B1XDZ96,US83421A1043,New York Stock Exchange Inc.
SLM,SLM CORP,Equity,0.02,10.19,"113,438.00","1,155,933.22","1,155,933.22",Financials,2101967,US78442P1066,NASDAQ
SLXP,SALIX PHARMACEUTICALS LTD.,Equity,0.03,114.94,"17,362.00","1,995,588.28","1,995,588.28",Health Care,2693981,US7954351067,NASDAQ
SM,SM ENERGY CO.,Equity,0.01,38.58,"18,141.00","699,879.78","699,879.78",Energy,2764188,US78454L1008,New York Stock Exchange Inc.
SMCI,SUPER MICRO COMPUTER INC.,Equity,0,34.88,"8,661.00","302,095.68","302,095.68",Information Technology,B1VQR35,US86800U1043,NASDAQ
SMG,SCOTTS MIRACLE-GRO CO.,Equity,0.01,62.32,"12,541.00","781,555.12","781,555.12",Materials,2781518,US8101861065,New York Stock Exchange Inc.
SMP,STANDARD MOTOR PRODUCTS INC.,Equity,0,38.12,"5,297.00","201,921.64","201,921.64",Consumer Discretionary,2838306,US8536661056,New York Stock Exchange Inc.
SMRT,STEIN MART INC.,Equity,0,14.62,"7,335.00","107,237.70","107,237.70",Consumer Discretionary,2844422,US8583751081,NASDAQ
SMTC,SEMTECH CORP.,Equity,0.01,27.57,"18,022.00","496,866.54","496,866.54",Information Technology,2795542,US8168501018,NASDAQ
SN,SANCHEZ ENERGY CORP.,Equity,0,9.29,"14,645.00","136,052.05","136,052.05",Energy,B73D510,US79970Y1055,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.04,136.74,"16,011.00","2,189,344.14","2,189,344.14",Industrials,2818740,US8330341012,New York Stock Exchange Inc.
SNAK,INVENTURE FOODS INC,Equity,0,12.74,"3,702.00","47,163.48","47,163.48",Consumer Staples,2695415,US4612121024,NASDAQ
SNBC,SUN BANCORP INC,Equity,0,19.4,"2,087.00","40,487.80","40,487.80",Financials,BPZ5YD5,US86663B2016,NASDAQ
SNC,STATE NATIONAL COMPANIES INC,Equity,0,11.98,"7,122.00","85,321.56","85,321.56",Financials,BSHYJF8,US85711T3059,NASDAQ
SNCR,SYNCHRONOSS TECHNOLOGIES INC.,Equity,0.01,41.86,"9,578.00","400,935.08","400,935.08",Information Technology,B17BCQ2,US87157B1035,NASDAQ
SNDK,SANDISK CORP,Equity,0.1,97.98,"61,862.00","6,061,238.76","6,061,238.76",Information Technology,2765802,US80004C1018,NASDAQ
SNH,SENIOR HOUSING PROPERTIES TRUST RE,Equity,0.02,22.11,"55,956.00","1,237,187.16","1,237,187.16",Financials,2501631,US81721M1099,New York Stock Exchange Inc.
SNHY,SUN HYDRAULICS CORP.,Equity,0,39.38,"5,779.00","227,577.02","227,577.02",Industrials,2819282,US8669421054,NASDAQ
SNI,SCRIPPS NETWORKS INTERACTIVE INC C,Equity,0.03,75.27,"28,951.00","2,179,141.77","2,179,141.77",Consumer Discretionary,B39QT24,US8110651010,New York Stock Exchange Inc.
SNMX,SENOMYX INC.,Equity,0,6.01,"11,641.00","69,962.41","69,962.41",Materials,B00N310,US81724Q1076,NASDAQ
SNOW,INTRAWEST RESORTS HOLDINGS INC,Equity,0,11.94,"3,699.00","44,166.06","44,166.06",Consumer Discretionary,BJ7B473,US46090K1097,New York Stock Exchange Inc.
SNPS,SYNOPSYS INC,Equity,0.03,43.47,"42,185.00","1,833,781.95","1,833,781.95",Information Technology,2867719,US8716071076,NASDAQ
SNSS,SUNESIS PHARMACEUTICALS INC.,Equity,0,2.55,"16,782.00","42,794.10","42,794.10",Health Care,B05KZ43,US8673286014,NASDAQ
SNTA,SYNTA PHARMACEUTICALS CORP.,Equity,0,2.65,"28,352.00","75,132.80","75,132.80",Health Care,B08FJW1,US87162T2069,NASDAQ
SNV,SYNOVUS FINANCIAL CORP,Equity,0.02,27.09,"38,154.00","1,033,591.86","1,033,591.86",Financials,BMH4NJ8,US87161C5013,New York Stock Exchange Inc.
SNX,SYNNEX CORP.,Equity,0.01,78.16,"8,060.00","629,969.60","629,969.60",Information Technology,2002554,US87162W1009,New York Stock Exchange Inc.
SO,SOUTHERN,Equity,0.19,49.11,"244,365.00","12,000,765.15","12,000,765.15",Utilities,2829601,US8425871071,New York Stock Exchange Inc.
SON,SONOCO PRODUCTS CO.,Equity,0.02,43.7,"27,637.00","1,207,736.90","1,207,736.90",Materials,2821395,US8354951027,New York Stock Exchange Inc.
SONC,SONIC CORP.,Equity,0.01,27.23,"13,935.00","379,450.05","379,450.05",Consumer Discretionary,2821113,US8354511052,NASDAQ
SONS,SONUS NETWORKS INC.,Equity,0,3.97,"75,307.00","298,968.79","298,968.79",Information Technology,2592538,US8359161077,NASDAQ
SP,SP PLUS CORP,Equity,0,25.23,"4,229.00","106,697.67","106,697.67",Industrials,BH2QZH6,US78469C1036,NASDAQ
SPA,SPARTON CORP.,Equity,0,28.34,"2,827.00","80,117.18","80,117.18",Industrials,2832621,US8472351084,New York Stock Exchange Inc.
SPAR,SPARTAN MOTORS INC.,Equity,0,5.26,"9,598.00","50,485.48","50,485.48",Consumer Discretionary,2832535,US8468191007,NASDAQ
SPB,SPECTRUM BRANDS HOLDINGS INC,Equity,0.01,95.68,"5,819.00","556,761.92","556,761.92",Consumer Staples,B3MYPN8,US84763R1014,New York Stock Exchange Inc.
SPDC,SPEED COMMERCE INC,Equity,0,3.09,"10,977.00","33,918.93","33,918.93",Information Technology,BDD2PP3,US84764T1060,NASDAQ
SPF,STANDARD PACIFIC CORP.,Equity,0,7.29,"40,535.00","295,500.15","295,500.15",Consumer Discretionary,2853042,US85375C1018,New York Stock Exchange Inc.
SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.25,182.11,"84,962.00","15,472,429.82","15,472,429.82",Financials,2812452,US8288061091,New York Stock Exchange Inc.
SPKE,SPARK ENERGY INC CLASS A,Equity,0,14.09,831,"11,708.79","11,708.79",Utilities,BP4WT32,US8465111032,NASDAQ
SPLK,SPLUNK INC,Equity,0.03,58.95,"32,370.00","1,908,211.50","1,908,211.50",Information Technology,B424494,US8486371045,NASDAQ
SPLS,STAPLES INC,Equity,0.05,18.12,"175,966.00","3,188,503.92","3,188,503.92",Consumer Discretionary,2841489,US8550301027,NASDAQ
SPN,SUPERIOR ENERGY SERVICES INC.,Equity,0.01,20.15,"43,203.00","870,540.45","870,540.45",Energy,2806109,US8681571084,New York Stock Exchange Inc.
SPNC,SPECTRANETICS CORP.,Equity,0.01,34.58,"11,050.00","382,109.00","382,109.00",Health Care,2790365,US84760C1071,NASDAQ
SPNS,SAPIENS INTERNATIONAL CORP. N.V.,Equity,0,7.37,"3,853.00","28,396.61","28,396.61",Information Technology,2777454,ANN7716A1513,NASDAQ
SPOK,SPOK HOLDINGS INC,Equity,0,17.36,"5,527.00","95,948.72","95,948.72",Communication Services,BNZB473,US84863T1060,NASDAQ
SPPI,SPECTRUM PHARMACEUTICALS INC.,Equity,0,6.93,"16,308.00","113,014.44","113,014.44",Health Care,2982924,US84763A1088,NASDAQ
SPR,SPIRIT AEROSYSTEMS HOLDINGS INC. C,Equity,0.02,43.04,"32,623.00","1,404,093.92","1,404,093.92",Industrials,B1HMMS7,US8485741099,New York Stock Exchange Inc.
SPSC,SPS COMMERCE INC.,Equity,0,56.63,"4,100.00","232,183.00","232,183.00",Information Technology,B57VWJ3,US78463M1071,NASDAQ
SPTN,SPARTANNASH,Equity,0,26.14,"10,035.00","262,314.90","262,314.90",Consumer Staples,BN40158,US8472151005,NASDAQ
SPW,SPX CORP,Equity,0.02,85.92,"11,145.00","957,578.40","957,578.40",Industrials,2787185,US7846351044,New York Stock Exchange Inc.
SPWH,SPORTSMANS WAREHOUSE HOLDINGS INC,Equity,0,7.32,"2,683.00","19,639.56","19,639.56",Consumer Discretionary,BLM7DY0,US84920Y1064,NASDAQ
SPWR,SUNPOWER CORP.,Equity,0.01,25.83,"13,127.00","339,070.41","339,070.41",Information Technology,B59DK93,US8676524064,NASDAQ
SQBG,SEQUENTIAL BRANDS GROUP INC,Equity,0,13.07,"4,645.00","60,710.15","60,710.15",Consumer Discretionary,B7VRRN0,US8173402012,NASDAQ
SQBK,SQUARE FINANCIAL INC CLASS A,Equity,0,24.7,"1,654.00","40,853.80","40,853.80",Financials,BKWB936,US85223W1018,NASDAQ
SQI,SCIQUEST INC.,Equity,0,14.45,"6,210.00","89,734.50","89,734.50",Information Technology,B3T6ZG0,US80908T1016,NASDAQ
SQNM,SEQUENOM INC.,Equity,0,3.7,"30,984.00","114,640.80","114,640.80",Health Care,B16CJ10,US8173374054,NASDAQ
SRC,SPIRIT REALTY CAPITAL REIT INC,Equity,0.02,11.89,"110,296.00","1,311,419.44","1,311,419.44",Financials,BBVHWR7,US84860W1027,New York Stock Exchange Inc.
SRCE,1ST SOURCE CORP.,Equity,0,34.31,"4,052.00","139,024.12","139,024.12",Financials,2341848,US3369011032,NASDAQ
SRCL,STERICYCLE INC,Equity,0.05,131.08,"23,228.00","3,044,726.24","3,044,726.24",Industrials,2860826,US8589121081,NASDAQ
SRDX,SURMODICS INC.,Equity,0,22.1,"4,255.00","94,035.50","94,035.50",Health Care,2502678,US8688731004,NASDAQ
SRE,SEMPRA ENERGY,Equity,0.12,111.36,"67,276.00","7,491,855.36","7,491,855.36",Utilities,2138158,US8168511090,New York Stock Exchange Inc.
SREV,SERVICESOURCE INTERNATIONAL INC.,Equity,0,4.68,"16,641.00","77,879.88","77,879.88",Information Technology,B4YD5Q3,US81763U1007,NASDAQ
SRI,STONERIDGE INC.,Equity,0,12.86,"7,542.00","96,990.12","96,990.12",Consumer Discretionary,2111977,US86183P1021,New York Stock Exchange Inc.
SRPT,SAREPTA THERAPEUTICS INC,Equity,0,14.47,"11,904.00","172,250.88","172,250.88",Health Care,B8DPDT7,US8036071004,NASDAQ
SSB,SOUTH STATE CORP,Equity,0.01,67.08,"6,575.00","441,051.00","441,051.00",Financials,BNFX071,US8404411097,NASDAQ
SSD,SIMPSON MANUFACTURING CO.,Equity,0.01,34.6,"10,993.00","380,357.80","380,357.80",Industrials,2809250,US8290731053,New York Stock Exchange Inc.
SSE,SEVENTY SEVEN ENERGY INC,Equity,0,5.41,"10,309.00","55,771.69","55,771.69",Energy,BN8KRV2,US8180971074,New York Stock Exchange Inc.
SSI,STAGE STORES INC.,Equity,0,20.7,"8,344.00","172,720.80","172,720.80",Consumer Discretionary,2812258,US85254C3051,New York Stock Exchange Inc.
SSNC,SS&C TECHNOLOGIES HOLDINGS INC.,Equity,0.02,58.49,"18,604.00","1,088,147.96","1,088,147.96",Information Technology,B58YSC6,US78467J1007,NASDAQ
SSNI,SILVER SPRING NETWORKS INC,Equity,0,8.43,"9,389.00","79,149.27","79,149.27",Information Technology,B8FMDV8,US82817Q1031,New York Stock Exchange Inc.
SSP,E.W. SCRIPPS CO. CL A,Equity,0,22.35,"8,164.00","182,465.40","182,465.40",Consumer Discretionary,2862532,US8110544025,New York Stock Exchange Inc.
SSRG,SYMMETRY SURGICAL INC,Equity,0,7.79,"2,538.00","19,771.02","19,771.02",Health Care,BT9QDZ7,US87159G1004,NASDAQ
SSS,SOVRAN SELF STORAGE INC.,Equity,0.01,87.22,"8,692.00","758,116.24","758,116.24",Financials,2832212,US84610H1086,New York Stock Exchange Inc.
SSTK,SHUTTERSTOCK INC,Equity,0,69.1,"4,138.00","285,935.80","285,935.80",Information Technology,B7ZR219,US8256901005,New York Stock Exchange Inc.
SSYS,STRATASYS LTD,Equity,0.02,83.11,"13,504.00","1,122,317.44","1,122,317.44",Information Technology,B7WD7D7,IL0011267213,NASDAQ
STAA,STAAR SURGICAL CO.,Equity,0,9.11,"10,014.00","91,227.54","91,227.54",Health Care,2836292,US8523123052,NASDAQ
STAG,STAG INDUSTRIAL INC.,Equity,0.01,24.5,"14,581.00","357,234.50","357,234.50",Financials,B64BRQ5,US85254J1025,New York Stock Exchange Inc.
STAR,ISTAR FINANCIAL REIT INC,Equity,0.01,13.65,"23,187.00","316,502.55","316,502.55",Financials,2259190,US45031U1016,New York Stock Exchange Inc.
STBA,S&T BANCORP INC.,Equity,0,29.81,"7,969.00","237,555.89","237,555.89",Financials,2781109,US7838591011,NASDAQ
STBZ,STATE BANK FINANCIAL CORP.,Equity,0,19.98,"8,810.00","176,023.80","176,023.80",Financials,B4K3XN0,US8561901039,NASDAQ
STC,STEWART INFORMATION SERVICES CORP.,Equity,0,37.04,"5,429.00","201,090.16","201,090.16",Financials,2848736,US8603721015,New York Stock Exchange Inc.
STCK,STOCK BUILDING SUPPLY HOLDINGS INC,Equity,0,15.32,"4,345.00","66,565.40","66,565.40",Industrials,BCRYT78,US86101X1046,NASDAQ
STE,STERIS CORP.,Equity,0.02,64.85,"15,848.00","1,027,742.80","1,027,742.80",Health Care,2845113,US8591521005,New York Stock Exchange Inc.
STFC,STATE AUTO FINANCIAL CORP.,Equity,0,22.22,"4,166.00","92,568.52","92,568.52",Financials,2841898,US8557071052,NASDAQ
STI,SUNTRUST BANKS INC,Equity,0.1,41.9,"146,074.00","6,120,500.60","6,120,500.60",Financials,2860990,US8679141031,New York Stock Exchange Inc.
STJ,ST JUDE MEDICAL INC,Equity,0.08,65.03,"77,505.00","5,040,150.15","5,040,150.15",Health Care,2767381,US7908491035,New York Stock Exchange Inc.
STL,STERLING BAN,Equity,0,14.38,"21,400.00","307,732.00","307,732.00",Financials,BFNXVB8,US85917A1007,New York Stock Exchange Inc.
STLD,STEEL DYNAMICS INC.,Equity,0.02,19.74,"65,669.00","1,296,306.06","1,296,306.06",Materials,2849472,US8581191009,NASDAQ
STML,STEMLINE THERAPEUTICS INC,Equity,0,17.06,"2,442.00","41,660.52","41,660.52",Health Care,B8F98G9,US85858C1071,NASDAQ
STMP,STAMPS.COM INC.,Equity,0,47.99,"3,921.00","188,168.79","188,168.79",Information Technology,B013D75,US8528572006,NASDAQ
STNG,SCORPIO TANKERS INC,Equity,0.01,8.69,"43,515.00","378,145.35","378,145.35",Energy,B62ZTB8,MHY7542C1066,New York Stock Exchange Inc.
STNR,STEINER LEISURE LTD,Equity,0,46.21,"4,172.00","192,788.12","192,788.12",Consumer Discretionary,2784692,BSP8744Y1024,NASDAQ
STOR,STORE CAPITAL CORP,Equity,0,21.61,"8,606.00","185,975.66","185,975.66",Financials,BSKRKJ5,US8621211007,New York Stock Exchange Inc.
STR,QUESTAR CORP,Equity,0.02,25.28,"47,780.00","1,207,878.40","1,207,878.40",Utilities,2717483,US7483561020,New York Stock Exchange Inc.
STRA,STRAYER EDUCATION INC.,Equity,0,74.28,"3,212.00","238,587.36","238,587.36",Consumer Discretionary,2853417,US8632361056,NASDAQ
STRL,STERLING CONSTRUCTION CO. INC.,Equity,0,6.39,"4,361.00","27,866.79","27,866.79",Industrials,2632876,US8592411016,NASDAQ
STRT,STRATTEC SECURITY CORP.,Equity,0,82.58,953,"78,698.74","78,698.74",Consumer Discretionary,2848714,US8631111007,NASDAQ
STRZA,STARZ,Equity,0.01,29.7,"25,652.00","761,864.40","761,864.40",Consumer Discretionary,B8DXDB3,US85571Q1022,NASDAQ
STT,STATE STREET CORP,Equity,0.15,78.5,"117,977.00","9,261,194.50","9,261,194.50",Financials,2842040,US8574771031,New York Stock Exchange Inc.
STWD,STARWOOD PROPERTY TRUST REIT INC,Equity,0.02,23.24,"61,254.00","1,423,542.96","1,423,542.96",Financials,B3PQ520,US85571B1052,New York Stock Exchange Inc.
STZ,CONSTELLATION BRANDS INC CLASS A,Equity,0.07,98.17,"43,951.00","4,314,669.67","4,314,669.67",Consumer Staples,2170473,US21036P1084,New York Stock Exchange Inc.
SUBK,SUFFOLK BANCORP,Equity,0,22.71,"2,688.00","61,044.48","61,044.48",Financials,2857981,US8647391072,NASDAQ
SUI,SUN COMMUNITIES INC.,Equity,0.01,60.46,"13,140.00","794,444.40","794,444.40",Financials,2860257,US8666741041,New York Stock Exchange Inc.
SUNE,SUNEDISON INC.,Equity,0.02,19.51,"72,610.00","1,416,621.10","1,416,621.10",Information Technology,BBC3995,US86732Y1091,New York Stock Exchange Inc.
