Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Year
AMNB,AMERICAN NATIONAL BANKSHARES INC,Equity,0,26.25,2045,53681.25,-,Financials,2596950,US0277451086,NASDAQ,2013
GOOD,GLADSTONE COMMERCIAL REIT CORP,Equity,0,17.97,2978,53514.66,-,Financials,2918479,US3765361080,NASDAQ,2013
SCNB,SUFFOLK,Equity,0,20.8,2556,53164.8,-,Financials,2857981,US8647391072,-,2013
GLAD,GLADSTONE CAPITAL CORP,Equity,0,9.6,5469,52502.4,-,Financials,2793331,US3765351008,NASDAQ,2013
XOOM,XOOM CORPORATION,Equity,0,27.37,1913,52358.81,-,Financials,B95JRH0,US98419Q1013,NASDAQ,2013
KCLI,KANSAS CITY LIFE INSURANCE CO.,Equity,0,47.74,1082,51654.68,-,Financials,2483977,US4848361014,NASDAQ,2013
SVVC,FIRSTHAND TECHNOLOGY VALUE CF,Equity,0,23.17,2210,51205.7,-,Financials,B4XSQL1,US33766Y1001,NASDAQ,2013
TWGP,TOWER GROUP INTERNATIONAL LTD,Equity,0,3.38,14984,50645.92,-,Financials,B8DT1Q2,BMG8988C1055,NASDAQ,2013
BFIN,BANKFINANCIAL CORP,Equity,0,9.16,5477,50169.32,-,Financials,B038282,US06643P1049,NASDAQ,2013
PWOD,PENNS WOODS BANCORP INC,Equity,0,51,984,50184,-,Financials,2552866,US7084301032,NASDAQ,2013
EBSB,MERIDIAN INTERSTATE BANCORP INC.,Equity,0,22.58,2215,50014.7,-,Financials,B285M37,US58964Q1040,NASDAQ,2013
NBBC,NEWBRIDGE BANCORP,Equity,0,7.5,6623,49672.5,-,Financials,2536871,US65080T1025,NASDAQ,2013
MOFG,MIDWESTONE FINANCIAL GROUP INC,Equity,0,27.2,1813,49313.6,-,Financials,2987178,US5985111039,NASDAQ,2013
IBTX,INDEPENDENT BANK GROUP INC,Equity,0,49.66,990,49163.4,-,Financials,B9M9ZZ7,US45384B1061,NASDAQ,2013
BSRR,SIERRA BANCORP,Equity,0,16.09,3038,48881.42,-,Financials,2586315,US82620P1021,NASDAQ,2013
MBWM,MERCANTILE BANK CORP,Equity,0,21.58,2222,47950.76,-,Financials,2620257,US5873761044,NASDAQ,2013
BBNK,BRIDGE CAPITAL HOLDINGS,Equity,0,20.54,2295,47139.3,-,Financials,2763475,US1080301070,NASDAQ,2013
ATLO,AMES NATIONAL CORP,Equity,0,22.39,2106,47153.34,-,Financials,B00MZ00,US0310011004,NASDAQ,2013
SUNS,SOLAR SENIOR CAPITAL LTD,Equity,0,18.22,2564,46716.08,-,Financials,B4085D9,US83416M1053,NASDAQ,2013
KCAP,KCAP FINANCIAL INC,Equity,0,8.07,5751,46410.57,-,Financials,B8J9661,US48668E1010,NASDAQ,2013
WNEB,WESTERN NEW ENGLAND BANCORP INC,Equity,0,7.46,6226,46445.96,-,Financials,B1LX0F9,US96008P1049,NASDAQ,2013
KRNY,KEARNY FINANCIAL CORP.,Equity,0,11.63,3976,46240.88,-,Financials,B034L83,US4871691048,NASDAQ,2013
AHH,ARMADA HOFFLER PROPERTIES REIT INC,Equity,0,9.28,4961,46038.08,-,Financials,B96FTB5,US04208T1088,New York Stock Exchange Inc.,2013
AVHI,AV HOMES INC,Equity,0,18.17,2536,46079.12,-,Financials,B7M6703,US00234P1021,NASDAQ,2013
ESBF,ESB FINANCIAL CORP.,Equity,0,14.2,3234,45922.8,-,Financials,2482468,US26884F1021,NASDAQ,2013
SWS,SWS GROUP INC.,Equity,0,6.08,7535,45812.8,-,Financials,2857453,US78503N1072,New York Stock Exchange Inc.,2013
NRIM,NORTHRIM BANCORP INC,Equity,0,26.24,1741,45683.84,-,Financials,2640277,US6667621097,NASDAQ,2013
LION,FIDELITY SOUTHERN CORP,Equity,0,16.61,2679,44498.19,-,Financials,2348429,US3163941053,NASDAQ,2013
HBNC,HORIZON BNCP IND,Equity,0,25.33,1741,44099.53,-,Financials,2949316,US4404071049,NASDAQ,2013
MBVT,MERCHANTS BANCSHARES INC,Equity,0,33.5,1309,43851.5,-,Financials,2580715,US5884481004,NASDAQ,2013
NICK,NICHOLAS FINANCIAL INC,Equity,0,15.74,2777,43709.98,-,Financials,2415992,CA65373J2092,NASDAQ,2013
HTBK,HERITAGE COMMERCE CORP,Equity,0,8.24,5293,43614.32,-,Financials,2503916,US4269271098,NASDAQ,2013
EIHI,EASTERN INSURANCE HOLDINGS INC.,Equity,0,24.49,1782,43641.18,-,Financials,B0MSV86,US2765341043,NASDAQ,2013
CUNB,CU BANCORP,Equity,0,17.48,2497,43647.56,-,Financials,B8Q8Q94,US1265341065,NASDAQ,2013
FFNW,FIRST FINANCIAL NORTHWEST INC,Equity,0,10.37,4175,43294.75,-,Financials,B28FZ94,US32022K1025,NASDAQ,2013
FFKT,FARMERS CAPITAL BANK CORP,Equity,0,21.75,1954,42499.5,-,Financials,2328153,US3095621062,NASDAQ,2013
JMI,JAVELIN MORTGAGE INVESTMENT CORP.,Equity,0,13.93,3017,42026.81,-,Financials,B882ZR5,US47200B1044,New York Stock Exchange Inc.,2013
CPSS,CONSUMER PORTFOLIO SERVICES INC,Equity,0,9.39,4477,42039.03,-,Financials,2223872,US2105021008,NASDAQ,2013
RM,REGIONAL MANAGEMENT CORP,Equity,0,33.93,1237,41971.41,-,Financials,B719DK5,US75902K1060,New York Stock Exchange Inc.,2013
OHAI,NGP CAPITAL RESOURCES,Equity,0,7.47,5600,41832,-,Financials,B03PGK3,US62912R1077,NASDAQ,2013
BHB,BAR HARBOR BANKSHARES,Equity,0,39.99,1018,40709.82,-,Financials,2618111,US0668491006,Nyse Mkt Llc,2013
CFFI,C AND F FINANCIAL CORP,Equity,0,45.67,865,39504.55,-,Financials,2494515,US12466Q1040,NASDAQ,2013
HEOP,HERITAGE OAKS BANCORP,Equity,0,7.5,5242,39315,-,Financials,2550354,US42724R1077,NASDAQ,2013
PROV,PROVIDENT FINANCIAL HOLDINGS INC,Equity,0,15,2621,39315,-,Financials,2136055,US7438681014,NASDAQ,2013
DOC,PHYSICIANS REALTY TRUST REIT TRUST,Equity,0,12.74,3058,38958.92,-,Financials,BC9S149,US71943U1043,New York Stock Exchange Inc.,2013
MSL,MIDSOUTH BANCORP INC,Equity,0,17.86,2176,38863.36,-,Financials,2587233,US5980391057,New York Stock Exchange Inc.,2013
CTO,CONSOLIDATED TOMOKA LAND,Equity,0,36.29,1063,38576.27,-,Financials,2218704,US2102261060,Nyse Mkt Llc,2013
FNLC,FIRST BANCORP INC.,Equity,0,17.42,2212,38533.04,-,Financials,2353047,US31866P1021,NASDAQ,2013
NATL,NATIONAL INTERSTATE CORP.,Equity,0,23,1668,38364,-,Financials,B05Q284,US63654U1007,NASDAQ,2013
FSGI,FIRST SECURITY GROUP INC.,Equity,0,2.3,16344,37591.2,-,Financials,B65KC99,US3363122025,NASDAQ,2013
PFLT,PENNANTPARK FLOATING RATE CAPITAL,Equity,0,13.73,2714,37263.22,-,Financials,B61FCS7,US70806A1060,NASDAQ,2013
UCFC,UNITED COMMUNITY FINANCIAL CORP,Equity,0,3.57,10389,37088.73,-,Financials,2413297,US9098391025,NASDAQ,2013
BANC,BANC OF CALIFORNIA INC,Equity,0,13.41,2642,35429.22,-,Financials,BCD47X4,US05990K1060,New York Stock Exchange Inc.,2013
IBCA,INTERVEST BANCSHARES CORP.,Equity,0,7.51,4698,35281.98,-,Financials,2136839,US4609271063,NASDAQ,2013
EMCI,EMC INSURANCE GROUP INC,Equity,0,30.62,1153,35304.86,-,Financials,2295268,US2686641091,NASDAQ,2013
SNBC,SUN BANCORP INC,Equity,0,3.52,9998,35192.96,-,Financials,2423478,US86663B1026,NASDAQ,2013
FNBCQ,FIRST NBC BANK HOLDING,Equity,0,32.3,1080,34884,-,Financials,B8W67N3,US32115D1063,Non-Nms Quotation Service (Nnqs),2013
PZN,PZENA INVESTMENT MANAGEMENT INC CL,Equity,0,11.76,2951,34703.76,-,Financials,B28HSP7,US74731Q1031,New York Stock Exchange Inc.,2013
CCBG,CAPITAL CITY BANK INC,Equity,0,11.77,2934,34533.18,-,Financials,2186759,US1396741050,NASDAQ,2013
HBCP,HOME BANCORP INC,Equity,0,18.85,1825,34401.25,-,Financials,B39XGV3,US43689E1073,NASDAQ,2013
COB,COMMUNITYONE BANCORP,Equity,0,12.75,2681,34182.75,-,Financials,BBXBWH7,US20416Q1085,NASDAQ,2013
HALL,HALLMARK FINANCIAL SERVICES INC,Equity,0,8.88,3784,33620.84,-,Financials,B19HTB2,US40624Q2030,NASDAQ,2013
EBTC,ENTERPRISE BANCORP INC,Equity,0,21.17,1560,33025.2,-,Financials,B00K2L4,US2936681095,NASDAQ,2013
NASB,NASB FINANCIAL INC,Equity,0,30.2,1091,32948.2,-,Financials,2634612,US6289681099,Non-Nms Quotation Service (Nnqs),2013
CHMG,CHEMUNG FINANCIAL CORP,Equity,0,34.17,945,32290.65,-,Financials,2190921,US1640241014,NASDAQ,2013
DGICA,DONEGAL GROUP INC CLASS A,Equity,0,15.9,1983,31529.7,-,Financials,2752730,US2577012014,NASDAQ,2013
UMH,UMH PROPERTIES REIT INC,Equity,0,9.42,3348,31538.16,-,Financials,2908191,US9030021037,New York Stock Exchange Inc.,2013
MCBC,MACATAWA BANK CORP,Equity,0,5,6175,30875,-,Financials,2653822,US5542251021,NASDAQ,2013
PLPM,PLANET PAYMENT INC,Equity,0,2.78,11081,30805.18,-,Financials,B3CT9X1,USU726031185,NASDAQ,2013
CNBKA,CENTURY BANCORP INC CLASS A,Equity,0,33.25,898,29858.5,-,Financials,2185563,US1564321065,NASDAQ,2013
IFT,EMERGENT CAPITAL INC,Equity,0,6.54,4543,29711.22,-,Financials,B4JZ0B4,US4528341047,New York Stock Exchange Inc.,2013
BBX,BBX CAPITAL CORP CL A,Equity,0,15.6,1892,29515.2,-,Financials,B89YM24,US05540P1003,New York Stock Exchange Inc.,2013
GCAP,GAIN CAPITAL HOLDINGS INC,Equity,0,7.51,3931,29521.81,-,Financials,B3YK244,US36268W1009,New York Stock Exchange Inc.,2013
REXI,RESOURCE AMERICA INC. CL A,Equity,0,9.36,3148,29465.28,-,Financials,2732390,US7611952059,NASDAQ,2013
ANCX,ACCESS NATIONAL CORP,Equity,0,14.95,1954,29212.3,-,Financials,B01Y8T5,US0043371014,NASDAQ,2013
LCNB,LCNB CORP,Equity,0,17.87,1616,28877.92,-,Financials,2283917,US50181P1003,NASDAQ,2013
HRZN,HORIZON TECHNOLOGY FINANCE CORP,Equity,0,14.21,2012,28590.52,-,Financials,B5BD5P2,US44045A1025,NASDAQ,2013
JMP,JMP GROUP INC,Equity,0,7.4,3821,28275.4,-,Financials,B1XDBR6,US46629U1079,New York Stock Exchange Inc.,2013
IHC,INDEPENDENCE HOLDING,Equity,0,13.49,2058,27762.42,-,Financials,2461229,US4534403070,New York Stock Exchange Inc.,2013
CSBK,CLIFTON SAVINGS BANCORP INC.,Equity,0,12.8,2162,27673.6,-,Financials,2216225,US18712Q1031,NASDAQ,2013
WHF,WHITEHORSE FINANCE INC,Equity,0,15.11,1769,26729.59,-,Financials,B86YGD6,US96524V1061,NASDAQ,2013
GRIF,GRIFFIN INDUSTRIAL REALTY INC,Equity,0,33.38,797,26603.86,-,Financials,2023931,US3982311009,NASDAQ,2013
ESSA,ESSA BANCORP INC,Equity,0,11.56,2294,26518.64,-,Financials,B1VXG40,US29667D1046,NASDAQ,2013
EARN,ELLINGTON RESIDENTIAL MORTGAGE REI,Equity,0,15.38,1709,26284.42,-,Financials,B8XB4X6,US2885781078,New York Stock Exchange Inc.,2013
DRLCQ,DORAL FINANCIAL CORP,Equity,0,15.66,1598,25024.68,-,Financials,BBTB356,PR25811P8521,Non-Nms Quotation Service (Nnqs),2013
MBRG,MIDDLEBURG FINANCIAL CORP.,Equity,0,18.04,1355,24444.2,-,Financials,2647836,US5960941020,NASDAQ,2013
ZFC,ZAIS FINANCIAL CORP,Equity,0,16.03,1527,24477.81,-,Financials,B95CMS5,US98886K1088,New York Stock Exchange Inc.,2013
HIFS,HINGHAM INSTITUTION FOR SAVINGS,Equity,0,78.49,290,22762.1,-,Financials,2428439,US4333231029,NASDAQ,2013
ITIC,INVESTORS TITLE,Equity,0,80.98,281,22755.38,-,Financials,2469892,US4618041069,NASDAQ,2013
GARS,GARRISON CAPITAL INC,Equity,0,13.88,1603,22249.64,-,Financials,B8JVQ34,US3665541039,NASDAQ,2013
WSBF,WATERSTONE FINANCIAL INC.,Equity,0,11.1,1975,21922.5,-,Financials,B0LTK16,US9418881093,NASDAQ,2013
TSC,TRISTATE CAPITAL HOLDINGS INC,Equity,0,11.86,1735,20577.1,-,Financials,B90YNB6,US89678F1003,NASDAQ,2013
INTX,INTERSECTIONS INC,Equity,0,7.79,2310,17994.9,-,Financials,2238768,US4609813013,NASDAQ,2013
CNOB,CONNECTONE BANCORP INC,Equity,0,39.63,414,16406.82,-,Financials,B9699W8,US20786U1016,NASDAQ,2013
FRF,FORTEGRA FINANCIAL CORP.,Equity,0,8.27,1971,16300.17,-,Financials,B4VK051,US34954W1045,New York Stock Exchange Inc.,2013
HMPR,HAMPTON ROADS BANKSHARES INC.,Equity,0,1.75,8816,15428,-,Financials,2877440,US4093215022,NASDAQ,2013
PLMT,PALMETTO BANCSHARES INC.,Equity,0,12.96,1149,14891.04,-,Financials,2166591,US6970622063,NASDAQ,2013
CIFC,CIFC,Equity,0,7.78,1708,13288.24,-,Financials,B5STZB9,US12547R1059,NASDAQ,2013
HIIQ,HEALTH INSURANCE INNOVATIONS INC C,Equity,0,10.11,1146,11586.06,-,Financials,B7YHN62,US42225K1060,NASDAQ,2013
FMD,FIRST MARBLEHEAD CORP,Equity,0,7.39,1438,10626.82,-,Financials,BGK07P5,US3207712072,New York Stock Exchange Inc.,2013
CFNB,CALIFORNIA FIRST NATIONAL BANCORP,Equity,0,15.1,585,8833.5,-,Financials,2031439,US1302221023,NASDAQ,2013
CACB,CASCADE BANCORP,Equity,0,5.23,1599,8362.77,-,Financials,2184236,US1471542076,NASDAQ,2013
FFBH,FIRST FEDERAL BANCSHARES OF ARKANS,Equity,0,8.7,947,8238.9,-,Financials,2329264,US32020F3038,NASDAQ,2013
VSB,VANTAGESOUTH BANCSHARES INC,Equity,0,5.27,787,4147.49,-,Financials,BCDZM43,US92209W1053,Nyse Mkt Llc,2013
TETAB,TETON ADVISORS INC CLASS B,Equity,0,38.25,31,1185.75,-,Financials,B64SQL4,US88165Y1010,Non-Nms Quotation Service (Nnqs),2013
JNJ,JOHNSON & JOHNSON,Equity,1.24,91.59,734281,67252796.79,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.,2013
PFE,PFIZER INC,Equity,0.99,30.63,1748455,53555176.65,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.,2013
MRK,MERCK & CO INC,Equity,0.73,50.05,789490,39513974.5,-,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.,2013
GILD,GILEAD SCIENCES INC,Equity,0.55,75.15,398864,29974629.6,-,Health Care,2369174,US3755581036,NASDAQ,2013
BMY,BRISTOL MYERS SQUIBB,Equity,0.42,53.15,429561,22831167.15,-,Health Care,2126335,US1101221083,New York Stock Exchange Inc.,2013
AMGN,AMGEN INC,Equity,0.41,114.16,196150,22392484,-,Health Care,2023607,US0311621009,NASDAQ,2013
ABBV,ABBVIE INC,Equity,0.4,52.81,414206,21874218.86,-,Health Care,B8S0P46,US00287Y1091,Nyse Euronext - Euronext Paris,2013
UNH,UNITEDHEALTH GROUP INC,Equity,0.37,75.3,266793,20089512.9,-,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.,2013
CELG,CELGENE CORP,Equity,0.34,168.96,109115,18436070.4,-,Health Care,2182348,US1510201049,NASDAQ,2013
BIIB,BIOGEN INC INC,Equity,0.32,279.75,62085,17368278.75,-,Health Care,2455965,US09062X1037,NASDAQ,2013
ABT,ABBOTT LABORATORIES,Equity,0.29,38.33,407807,15631242.31,-,Health Care,2002305,US0028241000,New York Stock Exchange Inc.,2013
MDT,MEDTRONIC PLC,Equity,0.28,57.39,265803,15254434.17,-,Health Care,2575465,US5850551061,New York Stock Exchange Inc.,2013
4XS,EXPRESS SCRIPTS HOLDING,Equity,0.28,70.24,214270,15050324.8,-,Health Care,B7WDD51,US30219G1085,Deutsche Boerse Xetra,2013
LLY,ELI LILLY,Equity,0.25,51,260017,13260867,-,Health Care,2516152,US5324571083,New York Stock Exchange Inc.,2013
TMO,THERMO FISHER SCIENTIFIC INC,Equity,0.19,111.35,93629,10425589.15,-,Health Care,2886907,US8835561023,New York Stock Exchange Inc.,2013
BAX,BAXTER INTERNATIONAL INC.,Equity,0.18,69.55,142352,9900581.6,-,Health Care,4514626,US0718131099,SIX Swiss Exchange,2013
MCK,MCKESSON CORP,Equity,0.18,161.4,59266,9565532.4,-,Health Care,2378534,US58155Q1031,New York Stock Exchange Inc.,2013
AG4,ALLERGAN,Equity,0.16,111.08,77519,8610810.52,-,Health Care,5793208,US0184901025,Boerse Berlin,2013
COV,COVIDIEN,Equity,0.15,68.1,122668,8353690.8,-,Health Care,B68SQD2,IE00B68SQD29,New York Stock Exchange Inc.,2013
A60,ACTAVIS INC,Equity,0.14,168,45341,7617288,-,Health Care,B94VGB4,IE00BD1NQJ95,Boerse Berlin,2013
ANTM,WELLPOINT INC,Equity,0.13,92.39,78465,7249381.35,-,Health Care,2794743,US94973V1070,New York Stock Exchange Inc.,2013
AET,AETNA INC,Equity,0.13,68.59,98862,6780944.58,-,Health Care,2695921,US00817Y1082,New York Stock Exchange Inc.,2013
ALXN,ALEXION PHARMACEUTICALS INC,Equity,0.13,133.06,50857,6767032.42,-,Health Care,2036070,US0153511094,NASDAQ,2013
CI,CIGNA CORP,Equity,0.12,87.48,74558,6522333.84,-,Health Care,2196479,US1255091092,New York Stock Exchange Inc.,2013
SYK,STRYKER CORP,Equity,0.12,75.14,86778,6520498.92,-,Health Care,2853688,US8636671013,New York Stock Exchange Inc.,2013
CAH,CARDINAL HEALTH INC,Equity,0.11,66.81,89336,5968538.16,-,Health Care,2175672,US14149Y1082,New York Stock Exchange Inc.,2013
REGN,REGENERON PHARMACEUTICALS INC,Equity,0.11,275.24,20893,5750589.32,-,Health Care,2730190,US75886F1075,NASDAQ,2013
BDX,BECTON DICKINSON,Equity,0.1,110.49,50791,5611897.59,-,Health Care,2087807,US0758871091,New York Stock Exchange Inc.,2013
STJ,ST JUDE MEDICAL,Equity,0.08,61.95,73827,4573582.65,-,Health Care,2767381,US7908491035,New York Stock Exchange Inc.,2013
VRTX,VERTEX PHARMACEUTICALS INC,Equity,0.08,74.3,60842,4520560.6,-,Health Care,BJ056S7,US92532F1003,SIX Swiss Exchange,2013
CERN,CERNER CORP,Equity,0.08,55.74,77502,4319961.48,-,Health Care,2185284,US1567821046,NASDAQ,2013
MYL,MYLAN INC,Equity,0.08,43.4,99440,4315696,-,Health Care,2613804,US6285301072,NASDAQ,2013
ZTS,ZOETIS INC CLASS A,Equity,0.08,32.69,130725,4273400.25,-,Health Care,B95WG16,US98978V1035,New York Stock Exchange Inc.,2013
HUM,HUMANA INC,Equity,0.08,103.22,41164,4248948.08,-,Health Care,2445063,US4448591028,New York Stock Exchange Inc.,2013
ABC,AMERISOURCEBERGEN CORP,Equity,0.08,70.31,60385,4245669.35,-,Health Care,2795393,US03073E1055,New York Stock Exchange Inc.,2013
BSX,BOSTON SCIENTIFIC CORP,Equity,0.08,12.02,352701,4239466.02,-,Health Care,2113434,US1011371077,New York Stock Exchange Inc.,2013
FRX,FOREST LABORATORIES INC,Equity,0.08,60.03,69557,4175506.71,-,Health Care,2346508,US3458381064,New York Stock Exchange Inc.,2013
ZBH,ZIMMER BIOMET HOLDINGS INC,Equity,0.08,93.19,44011,4101385.09,-,Health Care,2783815,US98956P1021,New York Stock Exchange Inc.,2013
ISRG,INTUITIVE SURGICAL INC,Equity,0.07,384.08,9958,3824668.64,-,Health Care,2871301,US46120E6023,NASDAQ,2013
ILU,ILLUMINA INC,Equity,0.07,110.62,32570,3602893.4,-,Health Care,4188979,US4523271090,Boerse Muenchen,2013
LIFE,LIFE TECHNOLOGIES CORP,Equity,0.06,75.8,44983,3409711.4,-,Health Care,2397186,US53217V1098,NASDAQ,2013
2BH,HCA HEALTHCARE INC,Equity,0.06,47.71,69993,3339366.03,-,Health Care,B3P8247,US40412C1018,Boerse Berlin,2013
DVA,DAVITA INC,Equity,0.06,63.37,48171,3052596.27,-,Health Care,2898087,US23918K1088,New York Stock Exchange Inc.,2013
BCR,C R BARD INC,Equity,0.05,133.94,21080,2823455.2,-,Health Care,2077905,US0673831097,New York Stock Exchange Inc.,2013
HSIC,HENRY SCHEIN INC,Equity,0.05,114.26,22753,2599757.78,-,Health Care,2416962,US8064071025,NASDAQ,2013
CTRX,CATAMARAN CORP,Equity,0.05,47.48,53996,2563730.08,-,Health Care,B3N9ZT8,CA1488871023,NASDAQ,2013
BMRN,BIOMARIN PHARMACEUTICAL INC,Equity,0.05,70.27,36326,2552628.02,-,Health Care,2437071,US09061G1013,NASDAQ,2013
CFN,CAREFUSION CORP,Equity,0.04,39.82,57481,2288893.42,-,Health Care,B3N2D37,US14170T1016,New York Stock Exchange Inc.,2013
VAR,VARIAN MEDICAL SYSTEMS INC,Equity,0.04,77.69,28346,2202200.74,-,Health Care,2927516,US92220P1057,New York Stock Exchange Inc.,2013
LH,LABORATORY CORPORATION OF AMERICA,Equity,0.04,91.37,23165,2116586.05,-,Health Care,2586122,US50540R4092,New York Stock Exchange Inc.,2013
DGX,QUEST DIAGNOSTICS INC,Equity,0.04,53.54,38531,2062949.74,-,Health Care,2702791,US74834L1008,New York Stock Exchange Inc.,2013
ENDP,ENDO INTERNATIONAL INC,Equity,0.04,67.46,29341,1979343.86,-,Health Care,2612287,US29264F2056,NASDAQ,2013
EW,EDWARDS LIFESCIENCES CORP,Equity,0.04,65.76,29513,1940774.88,-,Health Care,2567116,US28176E1082,New York Stock Exchange Inc.,2013
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Equity,0.04,81.26,23474,1907497.24,-,Health Care,B012KT3,US9139031002,Boerse Berlin,2013
XRAY,DENTSPLY SIRONA INC,Equity,0.03,48.48,37446,1815382.08,-,Health Care,2364339,US2490301072,NASDAQ,2013
HSP,HOSPIRA INC,Equity,0.03,41.28,43319,1788208.32,-,Health Care,B00PWV9,US4410601003,New York Stock Exchange Inc.,2013
RMD,RESMED INC,Equity,0.03,47.08,37139,1748504.12,-,Health Care,2732903,US7611521078,New York Stock Exchange Inc.,2013
JAZZ,JAZZ PHARMACEUTICALS PLC,Equity,0.03,126.56,13568,1717166.08,-,Health Care,B4Q5ZN4,IE00B4Q5ZN47,NASDAQ,2013
PCYC,PHARMACYCLICS INC,Equity,0.03,105.78,15708,1661592.24,-,Health Care,2689690,US7169331060,NASDAQ,2013
OCR,OMNICARE INC,Equity,0.03,60.36,27270,1646017.2,-,Health Care,2659778,US6819041087,New York Stock Exchange Inc.,2013
CP6,COOPER INC,Equity,0.03,123.84,13018,1612149.12,-,Health Care,5634233,US2166484020,Deutsche Boerse Xetra,2013
HOLX,HOLOGIC INC,Equity,0.03,22.35,69533,1554062.55,-,Health Care,2433530,US4364401012,NASDAQ,2013
IDXX,IDEXX LABORATORIES INC,Equity,0.03,106.37,14104,1500242.48,-,Health Care,2459202,US45168D1046,NASDAQ,2013
QGEN,QIAGEN NV,Equity,0.03,23.81,61777,1470910.37,-,Health Care,2437907,NL0000240000,NASDAQ,2013
MD,MEDNAX INC,Equity,0.03,53.38,27202,1452042.76,-,Health Care,2677640,US58502B1061,New York Stock Exchange Inc.,2013
SLXP,SALIX PHARMACEUTICALS LTD.,Equity,0.03,89.94,15993,1438410.42,-,Health Care,2693981,US7954351067,NASDAQ,2013
UTHR,UNITED THERAPEUTICS CORP,Equity,0.03,113.08,12124,1370981.92,-,Health Care,2430412,US91307C1027,NASDAQ,2013
ICY,INCYTE CORP,Equity,0.03,50.63,26944,1364174.72,-,Health Care,5386095,US45337C1027,Boerse Muenchen,2013
ALKS,ALKERMES,Equity,0.02,40.66,33063,1344341.58,-,Health Care,B3P6D26,IE00B56GVS15,NASDAQ,2013
ATHN,ATHENAHEALTH INC,Equity,0.02,134.5,9980,1342310,-,Health Care,B24FJV8,US04685W1036,NASDAQ,2013
CVD,COVANCE INC.,Equity,0.02,88.06,14597,1285411.82,-,Health Care,2229029,US2228161004,New York Stock Exchange Inc.,2013
MDVN,MEDIVATION INC.,Equity,0.02,63.82,19644,1253680.08,-,Health Care,B033T75,US58501N1019,NASDAQ,2013
PKI,PERKINELMER INC,Equity,0.02,41.23,29062,1198226.26,-,Health Care,2305844,US7140461093,New York Stock Exchange Inc.,2013
ISIS,IONIS PHARMACEUTICALS INC,Equity,0.02,39.84,29008,1155678.72,-,Health Care,2459785,US4643301090,NASDAQ,2013
CBST,CUBIST PHARMACEUTICALS INC.,Equity,0.02,68.87,16767,1154743.29,-,Health Care,2240934,US2296781071,NASDAQ,2013
THC1,TENET HEALTHCARE CORP,Equity,0.02,42.12,27166,1144231.92,-,Health Care,B8KQLR7,US88033G4073,Boerse Berlin,2013
ALGN,ALIGN TECHNOLOGY INC,Equity,0.02,57.15,18783,1073448.45,-,Health Care,2679204,US0162551016,NASDAQ,2013
SGEN,SEATTLE GENETICS INC,Equity,0.02,39.89,26259,1047471.51,-,Health Care,2738127,US8125781026,NASDAQ,2013
TBH,TELEFLEX INC,Equity,0.02,93.86,10741,1008150.26,-,Health Care,B012RJ2,US8793691069,Deutsche Boerse Xetra,2013
SIRO,SIRONA DENTAL SYSTEMS INC.,Equity,0.02,70.2,14238,999507.6,-,Health Care,B17MSX4,US82966C1036,NASDAQ,2013
CYH,COMMUNITY HEALTH SYSTEMS INC,Equity,0.02,39.27,24624,966984.48,-,Health Care,2600248,US2036681086,New York Stock Exchange Inc.,2013
ALNY,ALNYLAM PHARMACEUTICALS INC,Equity,0.02,64.33,14892,958002.36,-,Health Care,B00FWN1,US02043Q1076,NASDAQ,2013
PDCO,PATTERSON COMPANIES INC,Equity,0.02,41.2,22824,940348.8,-,Health Care,2672689,US7033951036,NASDAQ,2013
TECH,TECHNE CORP.,Equity,0.02,94.67,9701,918393.67,-,Health Care,2901457,US8783771004,NASDAQ,2013
HMA,HEALTH MANAGEMENT ASSOCIATES INC C,Equity,0.02,13.1,67175,879992.5,-,Health Care,2417987,US4219331026,New York Stock Exchange Inc.,2013
WST,WEST PHARMACEUTICAL SERVICES INC,Equity,0.02,49.06,17720,869343.2,-,Health Care,2950482,US9553061055,New York Stock Exchange Inc.,2013
CNC,CENTENE CORP,Equity,0.02,58.95,14264,840862.8,-,Health Care,2807061,US15135B1017,New York Stock Exchange Inc.,2013
VPHM,VIROPHARMA INC,Equity,0.02,49.85,16746,834788.1,-,Health Care,2945660,US9282411084,NASDAQ,2013
MDSO,MEDIDATA SOLUTIONS INC,Equity,0.02,60.57,13774,834291.18,-,Health Care,B5424Q0,US58471A1051,NASDAQ,2013
TMH,TEAM HEALTH HOLDINGS INC,Equity,0.02,45.55,17926,816529.3,-,Health Care,B51NDL4,US87817A1079,-,2013
CPHD,CEPHEID,Equity,0.01,46.72,17258,806293.76,-,Health Care,2589143,US15670R1077,NASDAQ,2013
WCG,WELLCARE HEALTHCARE PLANS INC,Equity,0.01,70.42,11382,801520.44,-,Health Care,B01R258,US94946T1060,New York Stock Exchange Inc.,2013
MNK,MALLINCKRODT,Equity,0.01,52.26,15061,787087.86,-,Health Care,BBJTYC4,IE00BBGT3753,New York Stock Exchange Inc.,2013
